"TIME","NA_ITEM","GEO","UNIT","Value"
"1992","Final consumption expenditure of households","Euro area (12 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Euro area (18 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Euro area (19 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Estonia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Greece","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Spain","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","European Union (15 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","European Union (28 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Finland","Chain linked volumes (2010), million euro","59 348.0"
"1992","Final consumption expenditure of households","France","Chain linked volumes (2010), million euro","769 755.0"
"1992","Final consumption expenditure of households","Croatia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Hungary","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Ireland","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Iceland","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Italy","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Liechtenstein","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Lithuania","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Luxembourg","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Latvia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Montenegro","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Malta","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Netherlands","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Norway","Chain linked volumes (2010), million euro","68 423.0"
"1992","Final consumption expenditure of households","Poland","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Portugal","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Romania","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Serbia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Sweden","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Slovenia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Slovakia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Turkey","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","United Kingdom","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of households","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Albania","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Austria","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Belgium","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Bulgaria","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Switzerland","Chain linked volumes (2010), million euro","41 796.0"
"1992","Final consumption expenditure of general government","Cyprus","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Czech Republic","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","382 532.7"
"1992","Final consumption expenditure of general government","Denmark","Chain linked volumes (2010), million euro","44 866.7"
"1992","Final consumption expenditure of general government","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Euro area (12 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Euro area (18 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Euro area (19 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Estonia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Greece","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Spain","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","European Union (15 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","European Union (28 countries)","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Finland","Chain linked volumes (2010), million euro","35 073.0"
"1992","Final consumption expenditure of general government","France","Chain linked volumes (2010), million euro","367 549.0"
"1992","Final consumption expenditure of general government","Croatia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Hungary","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Ireland","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Iceland","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Italy","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Liechtenstein","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Lithuania","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Luxembourg","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Latvia","Chain linked volumes (2010), million euro",":"
"1992","Final consumption expenditure of general government","Montenegro","Chain linked volumes (2010), million euro",":"
